,City,State,Date,Ct_Value,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalCases_100k_inhab,TotalDeaths_100k_inhab,TotalDeaths_by_TotalCases,Vax_AllDoses,Vax_Dose1,Vax_Dose2,Vax_Dose3,Vax_Dose4,Hosp_Count,Hosp_Deaths,Hosp_Death_Rate,Aver_Hosp_Stay,Stringency_Index,Total_Pop_2022,Proportion_Rural_Pop,Municipal_HDI_Overall,Municipal_HDI_Longevity_Dimension,Municipal_HDI_Educational_Dimension,Municipal_HDI_Income_Dimension,Proportion_Poor,Gini_Coefficient,Theil_Index,Latitude,Longitude
26300,Rio de Janeiro,RJ,2020-06-26,28.71857142857143,55152,983,6264,103,0.55152,0.06264,0.1135770234986945,0,0,0,0,0,19577.0,2364.0,12.08,8.4,77.31,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26301,Rio de Janeiro,RJ,2020-06-27,25.091428571428573,55286,134,6366,102,0.55286,0.06366,0.115146691748363,0,0,0,0,0,19577.0,2364.0,12.08,8.4,77.31,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26302,Rio de Janeiro,RJ,2020-06-28,21.464285714285715,56060,774,6393,27,0.5606,0.06393,0.1140385301462718,0,0,0,0,0,19577.0,2364.0,12.08,8.4,77.31,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26303,Rio de Janeiro,RJ,2020-06-29,17.837142857142858,56351,291,6417,24,0.56351,0.06417,0.1138755301591808,0,0,0,0,0,19577.0,2364.0,12.08,8.4,77.31,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26304,Rio de Janeiro,RJ,2020-06-30,14.21,56936,585,6550,133,0.56936,0.0655,0.115041450049178,0,0,0,0,0,19577.0,2364.0,12.08,8.4,77.31,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26305,Rio de Janeiro,RJ,2020-07-01,19.5,57879,943,6618,68,0.57879,0.06618,0.1143419893225522,0,0,0,0,0,22360.0,2537.0,11.35,7.9,77.31,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26306,Rio de Janeiro,RJ,2020-07-02,24.79,58615,736,6689,71,0.58615,0.06689,0.1141175467030623,0,0,0,0,0,22360.0,2537.0,11.35,7.9,77.31,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26307,Rio de Janeiro,RJ,2020-07-03,30.08,59448,833,6791,102,0.59448,0.06791,0.1142342887902032,0,0,0,0,0,22360.0,2537.0,11.35,7.9,81.02,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26308,Rio de Janeiro,RJ,2020-07-04,29.03,60033,585,6869,78,0.60033,0.06869,0.1144204021121716,0,0,0,0,0,22360.0,2537.0,11.35,7.9,81.02,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26309,Rio de Janeiro,RJ,2020-07-05,27.98,60233,200,6898,29,0.60233,0.06898,0.1145219398004416,0,0,0,0,0,22360.0,2537.0,11.35,7.9,81.02,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26310,Rio de Janeiro,RJ,2020-07-06,28.038333333333334,60596,363,6924,26,0.60596,0.06924,0.1142649679846854,0,0,0,0,0,22360.0,2537.0,11.35,7.9,81.02,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26311,Rio de Janeiro,RJ,2020-07-07,28.096666666666668,61658,1062,7055,131,0.61658,0.07055,0.1144214862629342,0,0,0,0,0,22360.0,2537.0,11.35,7.9,81.02,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26312,Rio de Janeiro,RJ,2020-07-08,28.155,62463,805,7101,46,0.62463,0.07101,0.1136833005139042,0,0,0,0,0,22360.0,2537.0,11.35,7.9,81.02,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26313,Rio de Janeiro,RJ,2020-07-09,28.213333333333335,63396,933,7178,77,0.63396,0.07178,0.1132248091362231,0,0,0,0,0,22360.0,2537.0,11.35,7.9,81.02,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26314,Rio de Janeiro,RJ,2020-07-10,28.27166666666667,64027,631,7254,76,0.64027,0.07254,0.1132959532697143,0,0,0,0,0,22360.0,2537.0,11.35,7.9,81.02,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26315,Rio de Janeiro,RJ,2020-07-11,28.330000000000002,64102,75,7302,48,0.64102,0.07302,0.1139122024273813,0,0,0,0,0,22360.0,2537.0,11.35,7.9,81.02,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26316,Rio de Janeiro,RJ,2020-07-12,28.388333333333335,64110,8,7310,8,0.6411,0.0731,0.1140227733582904,0,0,0,0,0,22360.0,2537.0,11.35,7.9,81.02,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26317,Rio de Janeiro,RJ,2020-07-13,28.44666666666667,64635,525,7355,45,0.64635,0.07355,0.1137928366983832,0,0,0,0,0,22360.0,2537.0,11.35,7.9,81.02,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26318,Rio de Janeiro,RJ,2020-07-14,28.505000000000003,65121,486,7432,77,0.65121,0.07432,0.1141260115784462,0,0,0,0,0,22360.0,2537.0,11.35,7.9,81.02,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26319,Rio de Janeiro,RJ,2020-07-15,28.563333333333333,65489,368,7500,68,0.65489,0.075,0.114523049672464,0,0,0,0,0,22360.0,2537.0,11.35,7.9,81.02,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26320,Rio de Janeiro,RJ,2020-07-16,28.621666666666666,65571,82,7550,50,0.65571,0.0755,0.1151423647649113,0,0,0,0,0,22360.0,2537.0,11.35,7.9,81.02,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26321,Rio de Janeiro,RJ,2020-07-17,28.68,65696,125,7621,71,0.65696,0.07621,0.1160040185094982,0,0,0,0,0,22360.0,2537.0,11.35,7.9,81.02,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26322,Rio de Janeiro,RJ,2020-07-18,28.738333333333333,65696,0,7621,0,0.65696,0.07621,0.1160040185094982,0,0,0,0,0,22360.0,2537.0,11.35,7.9,81.02,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26323,Rio de Janeiro,RJ,2020-07-19,28.796666666666667,66909,1213,7703,82,0.66909,0.07703,0.1151265151175477,0,0,0,0,0,22360.0,2537.0,11.35,7.9,81.02,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26324,Rio de Janeiro,RJ,2020-07-20,28.855,67036,127,7733,30,0.67036,0.07733,0.1153559281580046,0,0,0,0,0,22360.0,2537.0,11.35,7.9,81.02,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26325,Rio de Janeiro,RJ,2020-07-21,28.913333333333334,67121,85,7796,63,0.67121,0.07796,0.1161484483246673,0,0,0,0,0,22360.0,2537.0,11.35,7.9,81.02,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26326,Rio de Janeiro,RJ,2020-07-22,28.971666666666668,68334,1213,7887,91,0.68334,0.07887,0.1154183861620862,0,0,0,0,0,22360.0,2537.0,11.35,7.9,81.02,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26327,Rio de Janeiro,RJ,2020-07-23,29.03,68510,176,7913,26,0.6851,0.07913,0.1155013866588819,0,0,0,0,0,22360.0,2537.0,11.35,7.9,81.02,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26328,Rio de Janeiro,RJ,2020-07-24,32.413333333333334,69456,946,7941,28,0.69456,0.07941,0.1143313752591568,0,0,0,0,0,22360.0,2537.0,11.35,7.9,81.02,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26329,Rio de Janeiro,RJ,2020-07-25,35.79666666666667,69546,90,8004,63,0.69546,0.08004,0.1150892934173065,0,0,0,0,0,22360.0,2537.0,11.35,7.9,81.02,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26330,Rio de Janeiro,RJ,2020-07-26,39.18,69570,24,8023,19,0.6957,0.08023,0.1153226965646111,0,0,0,0,0,22360.0,2537.0,11.35,7.9,81.02,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26331,Rio de Janeiro,RJ,2020-07-27,37.034,70370,800,8053,30,0.7037,0.08053,0.1144379707261617,0,0,0,0,0,22360.0,2537.0,11.35,7.9,81.02,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26332,Rio de Janeiro,RJ,2020-07-28,34.888,70440,70,8124,71,0.7044,0.08124,0.1153321976149914,0,0,0,0,0,22360.0,2537.0,11.35,7.9,81.02,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26333,Rio de Janeiro,RJ,2020-07-29,32.742,70692,252,8220,96,0.70692,0.0822,0.1162790697674418,0,0,0,0,0,22360.0,2537.0,11.35,7.9,72.69,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26334,Rio de Janeiro,RJ,2020-07-30,30.596,70989,297,8270,50,0.70989,0.0827,0.116496922058347,0,0,0,0,0,22360.0,2537.0,11.35,7.9,72.69,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26335,Rio de Janeiro,RJ,2020-07-31,28.45,71322,333,8310,40,0.71322,0.0831,0.1165138386472617,0,0,0,0,0,22360.0,2537.0,11.35,7.9,72.69,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26336,Rio de Janeiro,RJ,2020-08-01,26.304000000000002,71792,470,8344,34,0.71792,0.08344,0.1162246489859594,0,0,0,0,0,21399.0,2212.0,10.34,8.0,72.69,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26337,Rio de Janeiro,RJ,2020-08-02,24.158,71802,10,8358,14,0.71802,0.08358,0.1164034428010361,0,0,0,0,0,21399.0,2212.0,10.34,8.0,72.69,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26338,Rio de Janeiro,RJ,2020-08-03,22.012,72079,277,8371,13,0.72079,0.08371,0.1161364613826495,0,0,0,0,0,21399.0,2212.0,10.34,8.0,72.69,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26339,Rio de Janeiro,RJ,2020-08-04,19.866,72722,643,8419,48,0.72722,0.08419,0.1157696432991391,0,0,0,0,0,21399.0,2212.0,10.34,8.0,72.69,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26340,Rio de Janeiro,RJ,2020-08-05,17.72,73396,674,8499,80,0.73396,0.08499,0.1157965011717259,0,0,0,0,0,21399.0,2212.0,10.34,8.0,72.69,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26341,Rio de Janeiro,RJ,2020-08-06,29.035,73517,121,8540,41,0.73517,0.0854,0.1161636084171008,0,0,0,0,0,21399.0,2212.0,10.34,8.0,72.69,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26342,Rio de Janeiro,RJ,2020-08-07,29.504375,73855,338,8596,56,0.73855,0.08596,0.1163902240877394,0,0,0,0,0,21399.0,2212.0,10.34,8.0,72.69,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26343,Rio de Janeiro,RJ,2020-08-08,29.97375,74403,548,8606,10,0.74403,0.08606,0.1156673790035348,0,0,0,0,0,21399.0,2212.0,10.34,8.0,72.69,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26344,Rio de Janeiro,RJ,2020-08-09,30.443125,74421,18,8612,6,0.74421,0.08612,0.1157200252616868,0,0,0,0,0,21399.0,2212.0,10.34,8.0,72.69,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26345,Rio de Janeiro,RJ,2020-08-10,30.9125,74674,253,8622,10,0.74674,0.08622,0.1154618742802046,0,0,0,0,0,21399.0,2212.0,10.34,8.0,72.69,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26346,Rio de Janeiro,RJ,2020-08-11,31.381875,76102,1428,8665,43,0.76102,0.08665,0.1138603453260098,0,0,0,0,0,21399.0,2212.0,10.34,8.0,72.69,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26347,Rio de Janeiro,RJ,2020-08-12,31.85125,77627,1525,8710,45,0.77627,0.0871,0.1122032282582091,0,0,0,0,0,21399.0,2212.0,10.34,8.0,72.69,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26348,Rio de Janeiro,RJ,2020-08-13,32.320625,78500,873,8766,56,0.785,0.08766,0.1116687898089172,0,0,0,0,0,21399.0,2212.0,10.34,8.0,72.69,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26349,Rio de Janeiro,RJ,2020-08-14,32.79,79865,1365,8799,33,0.79865,0.08799,0.1101734176422713,0,0,0,0,0,21399.0,2212.0,10.34,8.0,72.69,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26350,Rio de Janeiro,RJ,2020-08-15,34.05,80565,700,8813,14,0.80565,0.08813,0.1093899335939924,0,0,0,0,0,21399.0,2212.0,10.34,8.0,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26351,Rio de Janeiro,RJ,2020-08-16,22.785,80762,197,8826,13,0.80762,0.08826,0.1092840692404843,0,0,0,0,0,21399.0,2212.0,10.34,8.0,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26352,Rio de Janeiro,RJ,2020-08-17,22.76333,80899,137,8830,4,0.80899,0.0883,0.1091484443565433,0,0,0,0,0,21399.0,2212.0,10.34,8.0,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26353,Rio de Janeiro,RJ,2020-08-18,22.978095,82188,1289,8931,101,0.82188,0.08931,0.1086654986129362,0,0,0,0,0,21399.0,2212.0,10.34,8.0,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26354,Rio de Janeiro,RJ,2020-08-19,23.19286,83735,1547,9048,117,0.83735,0.09048,0.1080551740610258,0,0,0,0,0,21399.0,2212.0,10.34,8.0,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26355,Rio de Janeiro,RJ,2020-08-20,30.401429999999998,84488,753,9127,79,0.84488,0.09127,0.1080271754568696,0,0,0,0,0,21399.0,2212.0,10.34,8.0,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26356,Rio de Janeiro,RJ,2020-08-21,37.61,85488,1000,9175,48,0.85488,0.09175,0.1073250046790192,0,0,0,0,0,21399.0,2212.0,10.34,8.0,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26357,Rio de Janeiro,RJ,2020-08-22,29.0125,86419,931,9206,31,0.86419,0.09206,0.1065274997396405,0,0,0,0,0,21399.0,2212.0,10.34,8.0,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26358,Rio de Janeiro,RJ,2020-08-23,20.415,86767,348,9231,25,0.86767,0.09231,0.1063883734599559,0,0,0,0,0,21399.0,2212.0,10.34,8.0,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26359,Rio de Janeiro,RJ,2020-08-24,25.898,87164,397,9316,85,0.87164,0.09316,0.1068789867376439,0,0,0,0,0,21399.0,2212.0,10.34,8.0,73.61,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26360,Rio de Janeiro,RJ,2020-08-25,24.3325,87748,584,9404,88,0.87748,0.09404,0.1071705338013402,0,0,0,0,0,21399.0,2212.0,10.34,8.0,73.61,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26361,Rio de Janeiro,RJ,2020-08-26,31.91,88699,951,9468,64,0.88699,0.09468,0.1067430297974047,0,0,0,0,0,21399.0,2212.0,10.34,8.0,73.61,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26362,Rio de Janeiro,RJ,2020-08-27,28.18,89434,735,9566,98,0.89434,0.09566,0.1069615582440682,0,0,0,0,0,21399.0,2212.0,10.34,8.0,73.61,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26363,Rio de Janeiro,RJ,2020-08-28,28.95,89434,0,9566,0,0.89434,0.09566,0.1069615582440682,0,0,0,0,0,21399.0,2212.0,10.34,8.0,73.61,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26364,Rio de Janeiro,RJ,2020-08-29,27.51125,90263,829,9628,62,0.90263,0.09628,0.1066660758007156,0,0,0,0,0,21399.0,2212.0,10.34,8.0,73.61,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26365,Rio de Janeiro,RJ,2020-08-30,26.0725,90345,82,9634,6,0.90345,0.09634,0.1066356743594,0,0,0,0,0,21399.0,2212.0,10.34,8.0,73.61,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26366,Rio de Janeiro,RJ,2020-08-31,26.46333,90466,121,9663,29,0.90466,0.09663,0.1068136095328631,0,0,0,0,0,21399.0,2212.0,10.34,8.0,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26367,Rio de Janeiro,RJ,2020-09-01,31.076665,91688,1222,9737,74,0.91688,0.09737,0.1061971032196143,0,0,0,0,0,21619.0,2161.0,10.0,7.8,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26368,Rio de Janeiro,RJ,2020-09-02,35.69,91888,200,9778,41,0.91888,0.09778,0.1064121539265192,0,0,0,0,0,21619.0,2161.0,10.0,7.8,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26369,Rio de Janeiro,RJ,2020-09-03,27.52,92366,478,9813,35,0.92366,0.09813,0.1062403914860446,0,0,0,0,0,21619.0,2161.0,10.0,7.8,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26370,Rio de Janeiro,RJ,2020-09-04,26.189999999999998,93012,646,9853,40,0.93012,0.09853,0.1059325678407087,0,0,0,0,0,21619.0,2161.0,10.0,7.8,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26371,Rio de Janeiro,RJ,2020-09-05,24.86,93238,226,9880,27,0.93238,0.0988,0.1059653789227568,0,0,0,0,0,21619.0,2161.0,10.0,7.8,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26372,Rio de Janeiro,RJ,2020-09-06,26.605,93480,242,9902,22,0.9348,0.09902,0.1059264013692768,0,0,0,0,0,21619.0,2161.0,10.0,7.8,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26373,Rio de Janeiro,RJ,2020-09-07,28.35,93652,172,9924,22,0.93652,0.09924,0.1059667705975312,0,0,0,0,0,21619.0,2161.0,10.0,7.8,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26374,Rio de Janeiro,RJ,2020-09-08,28.76740777777778,93899,247,9957,33,0.93899,0.09957,0.1060394679389556,0,0,0,0,0,21619.0,2161.0,10.0,7.8,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26375,Rio de Janeiro,RJ,2020-09-09,29.184815555555556,94212,313,10027,70,0.94212,0.10027,0.1064301787458073,0,0,0,0,0,21619.0,2161.0,10.0,7.8,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26376,Rio de Janeiro,RJ,2020-09-10,29.602223333333335,94896,684,10074,47,0.94896,0.10074,0.1061583206879109,0,0,0,0,0,21619.0,2161.0,10.0,7.8,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26377,Rio de Janeiro,RJ,2020-09-11,30.019631111111114,95008,112,10095,21,0.95008,0.10095,0.106254210171775,0,0,0,0,0,21619.0,2161.0,10.0,7.8,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26378,Rio de Janeiro,RJ,2020-09-12,30.43703888888889,95190,182,10071,18,0.9519,0.10071,0.1057989284588717,0,0,0,0,0,21619.0,2161.0,10.0,7.8,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26379,Rio de Janeiro,RJ,2020-09-13,30.854446666666668,95337,147,10116,3,0.95337,0.10116,0.1061078070423864,0,0,0,0,0,21619.0,2161.0,10.0,7.8,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26380,Rio de Janeiro,RJ,2020-09-14,31.271854444444447,95444,107,10119,3,0.95444,0.10119,0.106020284145677,0,0,0,0,0,21619.0,2161.0,10.0,7.8,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26381,Rio de Janeiro,RJ,2020-09-15,31.689262222222222,96051,607,10233,114,0.96051,0.10233,0.1065371521379267,0,0,0,0,0,21619.0,2161.0,10.0,7.8,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26382,Rio de Janeiro,RJ,2020-09-16,32.10667,96818,767,10330,97,0.96818,0.1033,0.106695036047016,0,0,0,0,0,21619.0,2161.0,10.0,7.8,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26383,Rio de Janeiro,RJ,2020-09-17,33.12,97399,581,10391,61,0.97399,0.10391,0.1066848735613302,0,0,0,0,0,21619.0,2161.0,10.0,7.8,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26384,Rio de Janeiro,RJ,2020-09-18,24.3,97612,213,10449,58,0.97612,0.10449,0.1070462648035077,0,0,0,0,0,21619.0,2161.0,10.0,7.8,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26385,Rio de Janeiro,RJ,2020-09-19,22.02,97824,212,10470,21,0.97824,0.1047,0.1070289499509322,0,0,0,0,0,21619.0,2161.0,10.0,7.8,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26386,Rio de Janeiro,RJ,2020-09-20,21.47,98162,338,10495,25,0.98162,0.10495,0.1069150995293494,0,0,0,0,0,21619.0,2161.0,10.0,7.8,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26387,Rio de Janeiro,RJ,2020-09-21,20.919999999999998,98259,97,10505,10,0.98259,0.10505,0.1069113261889496,0,0,0,0,0,21619.0,2161.0,10.0,7.8,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26388,Rio de Janeiro,RJ,2020-09-22,20.37,98545,286,10576,71,0.98545,0.10576,0.1073215282358313,0,0,0,0,0,21619.0,2161.0,10.0,7.8,69.91,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26389,Rio de Janeiro,RJ,2020-09-23,19.82,99573,1028,10660,84,0.99573,0.1066,0.1070571339620178,0,0,0,0,0,21619.0,2161.0,10.0,7.8,67.13,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26390,Rio de Janeiro,RJ,2020-09-24,19.27,99882,309,10730,70,0.99882,0.1073,0.1074267635810256,0,0,0,0,0,21619.0,2161.0,10.0,7.8,67.13,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26391,Rio de Janeiro,RJ,2020-09-25,31.05333,100045,163,10793,63,1.00045,0.10793,0.1078814533459943,0,0,0,0,0,21619.0,2161.0,10.0,7.8,67.13,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26392,Rio de Janeiro,RJ,2020-09-26,30.571665,100132,87,10834,41,1.00132,0.10834,0.1081971797227659,0,0,0,0,0,21619.0,2161.0,10.0,7.8,67.13,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26393,Rio de Janeiro,RJ,2020-09-27,30.09,102246,2114,10849,15,1.02246,0.10849,0.1061068403653932,0,0,0,0,0,21619.0,2161.0,10.0,7.8,67.13,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26394,Rio de Janeiro,RJ,2020-09-28,29.707333333333334,102326,80,10856,7,1.02326,0.10856,0.1060922932588003,0,0,0,0,0,21619.0,2161.0,10.0,7.8,67.13,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26395,Rio de Janeiro,RJ,2020-09-29,29.324666666666666,102509,183,10926,70,1.02509,0.10926,0.1065857632012798,0,0,0,0,0,21619.0,2161.0,10.0,7.8,67.13,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
26396,Rio de Janeiro,RJ,2020-09-30,28.942,102716,207,10969,43,1.02716,0.10969,0.106789594610382,0,0,0,0,0,21619.0,2161.0,10.0,7.8,67.13,6211223.0,0.0,0.799,0.845,0.719,0.84,5.01,0.62,0.72,-22.9111,-43.2056
